Time,Numerical,Analytical,Relative Error
0.523,0.5928945774,0.592739659,0.0002613599459
0.524,0.5923022751,0.5921472156,0.0002618597436
0.525,0.5917105646,0.5915553644,0.0002623595415
0.526,0.5911194451,0.5909641047,0.0002628593396
0.527,0.5905289162,0.590373436,0.000263359138
0.528,0.5899389772,0.5897833576,0.0002638589366
0.529,0.5893496276,0.589193869,0.0002643587355
0.53,0.5887608667,0.5886049697,0.0002648585346
0.531,0.588172694,0.5880166589,0.000265358334
0.532,0.5875851089,0.5874289362,0.0002658581336
0.533,0.5869981108,0.5868418008,0.0002663579335
0.534,0.5864116991,0.5862552524,0.0002668577337
0.535,0.5858258732,0.5856692901,0.000267357534
0.536,0.5852406326,0.5850839136,0.0002678573347
0.537,0.5846559766,0.5844991221,0.0002683571356
0.538,0.5840719047,0.5839149152,0.0002688569367
0.539,0.5834884163,0.5833312921,0.0002693567381
0.54,0.5829055108,0.5827482524,0.0002698565397
0.541,0.5823231876,0.5821657954,0.0002703563416
0.542,0.5817414462,0.5815839206,0.0002708561437
0.543,0.5811602859,0.5810026274,0.0002713559461
0.544,0.5805797062,0.5804219151,0.0002718557487
0.545,0.5799997065,0.5798417833,0.0002723555516
0.546,0.5794202862,0.5792622314,0.0002728553547
0.547,0.5788414447,0.5786832587,0.0002733551581
0.548,0.5782631816,0.5781048647,0.0002738549617
0.549,0.5776854961,0.5775270488,0.0002743547656
0.55,0.5771083877,0.5769498104,0.0002748545697
0.551,0.5765318558,0.5763731489,0.0002753543741
0.552,0.5759558999,0.5757970639,0.0002758541787
0.553,0.5753805194,0.5752215546,0.0002763539836
0.554,0.5748057137,0.5746466206,0.0002768537887
0.555,0.5742314822,0.5740722612,0.0002773535941
0.556,0.5736578244,0.5734984759,0.0002778533997
0.557,0.5730847396,0.5729252641,0.0002783532056
0.558,0.5725122274,0.5723526252,0.0002788530117
0.559,0.5719402871,0.5717805586,0.0002793528181
0.56,0.5713689182,0.5712090638,0.0002798526247
0.561,0.5707981201,0.5706381403,0.0002803524316
0.562,0.5702278922,0.5700677874,0.0002808522387
0.563,0.569658234,0.5694980045,0.0002813520461
0.564,0.5690891448,0.5689287912,0.0002818518537
0.565,0.5685206242,0.5683601468,0.0002823516616
0.566,0.5679526715,0.5677920707,0.0002828514697
0.567,0.5673852862,0.5672245624,0.0002833512781
0.568,0.5668184678,0.5666576214,0.0002838510867
0.569,0.5662522155,0.566091247,0.0002843508956
0.57,0.565686529,0.5655254387,0.0002848507047
0.571,0.5651214076,0.5649601959,0.0002853505141
0.572,0.5645568508,0.5643955181,0.0002858503237
0.573,0.5639928579,0.5638314047,0.0002863501336
0.574,0.5634294285,0.5632678551,0.0002868499437
0.575,0.5628665619,0.5627048688,0.0002873497541
0.576,0.5623042577,0.5621424452,0.0002878495647
0.577,0.5617425151,0.5615805837,0.0002883493756
0.578,0.5611813338,0.5610192838,0.0002888491867
0.579,0.5606207131,0.560458545,0.0002893489981
0.58,0.5600606524,0.5598983666,0.0002898488097
0.581,0.5595011513,0.5593387481,0.0002903486216
0.582,0.5589422091,0.5587796889,0.0002908484337
0.583,0.5583838253,0.5582211885,0.000291348246
0.584,0.5578259993,0.5576632463,0.0002918480587
0.585,0.5572687305,0.5571058618,0.0002923478715
0.586,0.5567120185,0.5565490344,0.0002928476846
0.587,0.5561558626,0.5559927636,0.000293347498
0.588,0.5556002624,0.5554370487,0.0002938473116
0.589,0.5550452172,0.5548818893,0.0002943471255
0.59,0.5544907264,0.5543272847,0.0002948469396
0.591,0.5539367896,0.5537732345,0.000295346754
0.592,0.5533834062,0.5532197381,0.0002958465686
0.593,0.5528305757,0.5526667949,0.0002963463835
0.594,0.5522782974,0.5521144043,0.0002968461986
0.595,0.5517265708,0.5515625659,0.0002973460139
0.596,0.5511753954,0.551011279,0.0002978458296
0.597,0.5506247706,0.5504605431,0.0002983456454
0.598,0.5500746959,0.5499103577,0.0002988454615
0.599,0.5495251708,0.5493607222,0.0002993452779
0.6,0.5489761946,0.5488116361,0.0002998450945
0.601,0.5484277668,0.5482630988,0.0003003449114
0.602,0.5478798869,0.5477151097,0.0003008447285
0.603,0.5473325544,0.5471676684,0.0003013445459
0.604,0.5467857686,0.5466207742,0.0003018443635
0.605,0.5462395291,0.5460744266,0.0003023441813
0.606,0.5456938352,0.5455286252,0.0003028439995
0.607,0.5451486865,0.5449833692,0.0003033438178
0.608,0.5446040825,0.5444386582,0.0003038436364
0.609,0.5440600224,0.5438944917,0.0003043434553
0.61,0.5435165059,0.5433508691,0.0003048432744
0.611,0.5429735324,0.5428077898,0.0003053430938
0.612,0.5424311013,0.5422652533,0.0003058429134
0.613,0.5418892121,0.5417232591,0.0003063427332
0.614,0.5413478642,0.5411818066,0.0003068425533
0.615,0.5408070572,0.5406408953,0.0003073423737
0.616,0.5402667904,0.5401005246,0.0003078421943
0.617,0.5397270633,0.5395606941,0.0003083420152
0.618,0.5391878754,0.5390214031,0.0003088418363
0.619,0.5386492262,0.5384826511,0.0003093416576
0.62,0.5381111151,0.5379444376,0.0003098414793
0.621,0.5375735416,0.537406762,0.0003103413011
0.622,0.537036505,0.5368696239,0.0003108411232
0.623,0.536500005,0.5363330226,0.0003113409456
0.624,0.535964041,0.5357969577,0.0003118407682
0.625,0.5354286124,0.5352614285,0.000312340591
0.626,0.5348937187,0.5347264346,0.0003128404142
0.627,0.5343593593,0.5341919755,0.0003133402375
0.628,0.5338255338,0.5336580505,0.0003138400611
0.629,0.5332922415,0.5331246592,0.000314339885
0.63,0.5327594821,0.532591801,0.0003148397091
0.631,0.5322272548,0.5320594754,0.0003153395334
0.632,0.5316955592,0.5315276819,0.000315839358
0.633,0.5311643948,0.5309964199,0.0003163391829
0.634,0.5306337611,0.5304656889,0.000316839008
0.635,0.5301036574,0.5299354883,0.0003173388334
0.636,0.5295740833,0.5294058177,0.000317838659
0.637,0.5290450383,0.5288766765,0.0003183384848
0.638,0.5285165218,0.5283480642,0.0003188383109
0.639,0.5279885333,0.5278199802,0.0003193381373
0.64,0.5274610722,0.527292424,0.0003198379639
0.641,0.526934138,0.5267653952,0.0003203377907
0.642,0.5264077303,0.5262388931,0.0003208376178
0.643,0.5258818485,0.5257129172,0.0003213374452
0.644,0.525356492,0.5251874671,0.0003218372728
0.645,0.5248316603,0.5246625421,0.0003223371007
0.646,0.524307353,0.5241381418,0.0003228369288
0.647,0.5237835694,0.5236142656,0.0003233367571
0.648,0.5232603091,0.5230909131,0.0003238365857
0.649,0.5227375715,0.5225680836,0.0003243364146
0.65,0.5222153562,0.5220457768,0.0003248362437
0.651,0.5216936625,0.5215239919,0.000325336073
0.652,0.52117249,0.5210027286,0.0003258359026
0.653,0.5206518382,0.5204819863,0.0003263357325
0.654,0.5201317065,0.5199617645,0.0003268355626
0.655,0.5196120944,0.5194420626,0.0003273353929
0.656,0.5190930014,0.5189228802,0.0003278352235
0.657,0.5185744269,0.5184042167,0.0003283350544
0.658,0.5180563706,0.5178860716,0.0003288348855
0.659,0.5175388317,0.5173684443,0.0003293347168
0.66,0.5170218099,0.5168513345,0.0003298345484
0.661,0.5165053046,0.5163347415,0.0003303343803
0.662,0.5159893153,0.5158186648,0.0003308342124
0.663,0.5154738415,0.515303104,0.0003313340447
0.664,0.5149588826,0.5147880585,0.0003318338773
0.665,0.5144444381,0.5142735277,0.0003323337102
0.666,0.5139305076,0.5137595112,0.0003328335433
0.667,0.5134170905,0.5132460085,0.0003333333766
0.668,0.5129041864,0.512733019,0.0003338332102
0.669,0.5123917946,0.5122205423,0.0003343330441
0.67,0.5118799146,0.5117085778,0.0003348328781
0.671,0.5113685461,0.511197125,0.0003353327125
0.672,0.5108576884,0.5106861834,0.0003358325471
0.673,0.5103473411,0.5101757524,0.0003363323819
0.674,0.5098375036,0.5096658317,0.000336832217
0.675,0.5093281754,0.5091564206,0.0003373320524
0.676,0.508819356,0.5086475187,0.000337831888
0.677,0.508311045,0.5081391254,0.0003383317238
0.678,0.5078032417,0.5076312403,0.0003388315599
0.679,0.5072959458,0.5071238628,0.0003393313963
0.68,0.5067891566,0.5066169924,0.0003398312329
0.681,0.5062828738,0.5061106286,0.0003403310697
0.682,0.5057770967,0.5056047709,0.0003408309068
0.683,0.5052718248,0.5050994189,0.0003413307441
0.684,0.5047670578,0.5045945719,0.0003418305817
0.685,0.504262795,0.5040902296,0.0003423304196
0.686,0.503759036,0.5035863913,0.0003428302577
0.687,0.5032557802,0.5030830566,0.000343330096
0.688,0.5027530272,0.502580225,0.0003438299346
0.689,0.5022507764,0.502077896,0.0003443297734
0.69,0.5017490273,0.5015760691,0.0003448296125
0.691,0.5012477796,0.5010747437,0.0003453294519
0.692,0.5007470325,0.5005739194,0.0003458292915
0.693,0.5002467857,0.5000735957,0.0003463291313
0.694,0.4997470387,0.4995737721,0.0003468289714
0.695,0.4992477909,0.499074448,0.0003473288117
0.696,0.4987490419,0.498575623,0.0003478286523
0.697,0.4982507911,0.4980772966,0.0003483284932
0.698,0.497753038,0.4975794682,0.0003488283343
0.699,0.4972557823,0.4970821375,0.0003493281756
0.7,0.4967590232,0.4965853038,0.0003498280172
0.701,0.4962627605,0.4960889667,0.000350327859
0.702,0.4957669935,0.4955931257,0.0003508277011
0.703,0.4952717218,0.4950977803,0.0003513275434
0.704,0.4947769448,0.49460293,0.000351827386
0.705,0.4942826622,0.4941085743,0.0003523272289
0.706,0.4937888733,0.4936147127,0.000352827072
0.707,0.4932955777,0.4931213447,0.0003533269153
0.708,0.4928027749,0.4926284698,0.0003538267589
0.709,0.4923104645,0.4921360876,0.0003543266027
0.71,0.4918186458,0.4916441975,0.0003548264468
0.711,0.4913273185,0.491152799,0.0003553262911
0.712,0.490836482,0.4906618917,0.0003558261357
0.713,0.4903461359,0.4901714751,0.0003563259806
0.714,0.4898562796,0.4896815486,0.0003568258257
0.715,0.4893669127,0.4891921118,0.000357325671
0.716,0.4888780347,0.4887031642,0.0003578255166
0.717,0.488389645,0.4882147053,0.0003583253624
0.718,0.4879017433,0.4877267346,0.0003588252085
0.719,0.4874143289,0.4872392517,0.0003593250548
0.72,0.4869274015,0.486752256,0.0003598249014
0.721,0.4864409606,0.486265747,0.0003603247482
0.722,0.4859550056,0.4857797243,0.0003608245953
0.723,0.485469536,0.4852941874,0.0003613244427
0.724,0.4849845515,0.4848091358,0.0003618242903
0.725,0.4845000514,0.484324569,0.0003623241381
0.726,0.4840160354,0.4838404865,0.0003628239862
0.727,0.4835325029,0.4833568878,0.0003633238345
0.728,0.4830494534,0.4828737725,0.0003638236831
0.729,0.4825668866,0.4823911401,0.0003643235319
0.73,0.4820848018,0.4819089901,0.000364823381
0.731,0.4816031986,0.481427322,0.0003653232303
0.732,0.4811220765,0.4809461353,0.0003658230799
0.733,0.480641435,0.4804654295,0.0003663229297
0.734,0.4801612738,0.4799852043,0.0003668227798
0.735,0.4796815922,0.479505459,0.0003673226302
0.736,0.4792023898,0.4790261932,0.0003678224807
0.737,0.4787236661,0.4785474064,0.0003683223316
0.738,0.4782454207,0.4780690982,0.0003688221826
0.739,0.4777676531,0.4775912681,0.000369322034
0.74,0.4772903627,0.4771139155,0.0003698218856
0.741,0.4768135491,0.4766370401,0.0003703217374
0.742,0.4763372119,0.4761606413,0.0003708215895
0.743,0.4758613506,0.4756847186,0.0003713214418
0.744,0.4753859646,0.4752092717,0.0003718212944
0.745,0.4749110536,0.4747342999,0.0003723211472
0.746,0.4744366169,0.4742598029,0.0003728210003
0.747,0.4739626543,0.4737857802,0.0003733208536
0.748,0.4734891651,0.4733122312,0.0003738207072
0.749,0.473016149,0.4728391556,0.000374320561
0.75,0.4725436054,0.4723665527,0.0003748204151
0.751,0.4720715338,0.4718944223,0.0003753202694
0.752,0.4715999339,0.4714227637,0.000375820124
0.753,0.4711288051,0.4709515766,0.0003763199788
0.754,0.4706581469,0.4704808604,0.0003768198339
0.755,0.470187959,0.4700106147,0.0003773196892
0.756,0.4697182407,0.469540839,0.0003778195448
0.757,0.4692489918,0.4690715329,0.0003783194006
0.758,0.4687802115,0.4686026958,0.0003788192567
0.759,0.4683118996,0.4681343273,0.000379319113
0.76,0.4678440556,0.467666427,0.0003798189696
0.761,0.4673766789,0.4671989943,0.0003803188264
0.762,0.4669097691,0.4667320289,0.0003808186835
0.763,0.4664433258,0.4662655301,0.0003813185408
0.764,0.4659773485,0.4657994976,0.0003818183984
0.765,0.4655118366,0.465333931,0.0003823182562
0.766,0.4650467898,0.4648688296,0.0003828181143
0.767,0.4645822076,0.4644041932,0.0003833179726
0.768,0.4641180895,0.4639400211,0.0003838178312
0.769,0.4636544351,0.463476313,0.00038431769
0.77,0.4631912439,0.4630130683,0.0003848175491
0.771,0.4627285154,0.4625502867,0.0003853174084
0.772,0.4622662491,0.4620879676,0.000385817268
0.773,0.4618044447,0.4616261106,0.0003863171278
0.774,0.4613431016,0.4611647152,0.0003868169879
0.775,0.4608822193,0.460703781,0.0003873168482
0.776,0.4604217975,0.4602433075,0.0003878167088
0.777,0.4599618357,0.4597832942,0.0003883165696
0.778,0.4595023334,0.4593237408,0.0003888164306
0.779,0.4590432901,0.4588646466,0.000389316292
0.78,0.4585847054,0.4584060113,0.0003898161535
0.781,0.4581265788,0.4579478344,0.0003903160154
0.782,0.4576689099,0.4574901155,0.0003908158774
0.783,0.4572116982,0.457032854,0.0003913157397
0.784,0.4567549432,0.4565760496,0.0003918156023
0.785,0.4562986446,0.4561197018,0.0003923154651
0.786,0.4558428018,0.4556638101,0.0003928153282
0.787,0.4553874144,0.455208374,0.0003933151915
0.788,0.4549324819,0.4547533932,0.0003938150551
0.789,0.4544780039,0.4542988671,0.0003943149189
0.79,0.4540239799,0.4538447953,0.000394814783
0.791,0.4535704095,0.4533911773,0.0003953146473
0.792,0.4531172922,0.4529380128,0.0003958145119
0.793,0.4526646276,0.4524853012,0.0003963143767
0.794,0.4522124152,0.452033042,0.0003968142417
0.795,0.4517606545,0.4515812349,0.0003973141071
0.796,0.4513093452,0.4511298794,0.0003978139726
0.797,0.4508584867,0.450678975,0.0003983138384
0.798,0.4504080786,0.4502285213,0.0003988137045
0.799,0.4499581205,0.4497785178,0.0003993135708
0.8,0.4495086119,0.4493289641,0.0003998134374
0.801,0.4490595523,0.4488798597,0.0004003133042
0.802,0.4486109414,0.4484312042,0.0004008131713
0.803,0.4481627786,0.4479829972,0.0004013130386
0.804,0.4477150635,0.4475352381,0.0004018129061
0.805,0.4472677957,0.4470879266,0.000402312774
0.806,0.4468209748,0.4466410621,0.000402812642
0.807,0.4463746002,0.4461946443,0.0004033125103
0.808,0.4459286715,0.4457486727,0.0004038123789
0.809,0.4454831883,0.4453031468,0.0004043122477
0.81,0.4450381502,0.4448580662,0.0004048121168
0.811,0.4445935566,0.4444134305,0.0004053119861
0.812,0.4441494072,0.4439692392,0.0004058118557
0.813,0.4437057015,0.4435254919,0.0004063117255
0.814,0.4432624391,0.4430821881,0.0004068115955
0.815,0.4428196194,0.4426393274,0.0004073114658
0.816,0.4423772422,0.4421969093,0.0004078113364
0.817,0.4419353069,0.4417549334,0.0004083112072
0.818,0.4414938131,0.4413133993,0.0004088110783
0.819,0.4410527603,0.4408723064,0.0004093109496
0.82,0.4406121482,0.4404316545,0.0004098108211
0.821,0.4401719762,0.439991443,0.000410310693
0.822,0.4397322439,0.4395516715,0.000410810565
0.823,0.439292951,0.4391123395,0.0004113104373
0.824,0.4388540969,0.4386734466,0.0004118103099
0.825,0.4384156812,0.4382349925,0.0004123101827
0.826,0.4379777035,0.4377969765,0.0004128100558
0.827,0.4375401633,0.4373593984,0.0004133099291
0.828,0.4371030603,0.4369222576,0.0004138098026
0.829,0.4366663939,0.4364855537,0.0004143096764
0.83,0.4362301637,0.4360492863,0.0004148095505
0.831,0.4357943694,0.435613455,0.0004153094248
0.832,0.4353590104,0.4351780593,0.0004158092994
0.833,0.4349240863,0.4347430987,0.0004163091742
0.834,0.4344895967,0.4343085729,0.0004168090492
0.835,0.4340555411,0.4338744814,0.0004173089245
0.836,0.4336219192,0.4334408238,0.0004178088001
0.837,0.4331887305,0.4330075996,0.0004183086759
0.838,0.4327559745,0.4325748085,0.0004188085519
0.839,0.4323236509,0.4321424499,0.0004193084283
0.84,0.4318917591,0.4317105234,0.0004198083048
0.841,0.4314602988,0.4312790287,0.0004203081816
0.842,0.4310292695,0.4308479652,0.0004208080587
0.843,0.4305986709,0.4304173326,0.000421307936
0.844,0.4301685024,0.4299871304,0.0004218078135
0.845,0.4297387636,0.4295573582,0.0004223076913
0.846,0.4293094541,0.4291280156,0.0004228075694
0.847,0.4288805736,0.428699102,0.0004233074477
0.848,0.4284521214,0.4282706172,0.0004238073262
0.849,0.4280240973,0.4278425607,0.0004243072051
0.85,0.4275965008,0.4274149319,0.0004248070841
0.851,0.4271693315,0.4269877307,0.0004253069634
0.852,0.4267425889,0.4265609563,0.000425806843
0.853,0.4263162726,0.4261346086,0.0004263067228
0.854,0.4258903823,0.425708687,0.0004268066028
0.855,0.4254649173,0.4252831911,0.0004273064831
0.856,0.4250398775,0.4248581205,0.0004278063637
0.857,0.4246152622,0.4244334747,0.0004283062445
0.858,0.4241910711,0.4240092534,0.0004288061255
0.859,0.4237673038,0.4235854561,0.0004293060068
0.86,0.4233439599,0.4231620823,0.0004298058884
0.861,0.4229210388,0.4227391317,0.0004303057702
0.862,0.4224985403,0.4223166039,0.0004308056522
0.863,0.4220764638,0.4218944984,0.0004313055345
0.864,0.421654809,0.4214728148,0.0004318054171
0.865,0.4212335754,0.4210515526,0.0004323052999
0.866,0.4208127627,0.4206307115,0.0004328051829
0.867,0.4203923703,0.4202102911,0.0004333050662
0.868,0.4199723979,0.4197902908,0.0004338049498
0.869,0.4195528451,0.4193707103,0.0004343048336
0.87,0.4191337114,0.4189515492,0.0004348047176
0.871,0.4187149964,0.4185328071,0.0004353046019
0.872,0.4182966997,0.4181144835,0.0004358044865
0.873,0.4178788208,0.417696578,0.0004363043713
0.874,0.4174613595,0.4172790902,0.0004368042563
0.875,0.4170443152,0.4168620197,0.0004373041416
0.876,0.4166276875,0.416445366,0.0004378040272
0.877,0.416211476,0.4160291288,0.000438303913
0.878,0.4157956803,0.4156133076,0.000438803799
0.879,0.4153803,0.4151979021,0.0004393036853
0.88,0.4149653347,0.4147829117,0.0004398035719
0.881,0.4145507839,0.4143683361,0.0004403034587
0.882,0.4141366473,0.4139541749,0.0004408033457
0.883,0.4137229243,0.4135404276,0.000441303233
0.884,0.4133096147,0.4131270939,0.0004418031205
0.885,0.412896718,0.4127141733,0.0004423030083
0.886,0.4124842338,0.4123016654,0.0004428028964
0.887,0.4120721616,0.4118895698,0.0004433027847
0.888,0.4116605011,0.4114778861,0.0004438026732
0.889,0.4112492519,0.4110666139,0.000444302562
0.89,0.4108384134,0.4106557528,0.0004448024511
0.891,0.4104279855,0.4102453023,0.0004453023404
0.892,0.4100179675,0.409835262,0.0004458022299
0.893,0.4096083591,0.4094256316,0.0004463021197
0.894,0.40919916,0.4090164106,0.0004468020097
0.895,0.4087903696,0.4086075986,0.0004473019
0.896,0.4083819876,0.4081991953,0.0004478017906
0.897,0.4079740136,0.4077912001,0.0004483016814
0.898,0.4075664471,0.4073836127,0.0004488015724
0.899,0.4071592879,0.4069764328,0.0004493014637
0.9,0.4067525353,0.4065696597,0.0004498013553
0.901,0.4063461891,0.4061632933,0.000450301247
0.902,0.4059402489,0.405757333,0.0004508011391
0.903,0.4055347142,0.4053517785,0.0004513010314
0.904,0.4051295846,0.4049466293,0.0004518009239
0.905,0.4047248597,0.4045418851,0.0004523008167
0.906,0.4043205392,0.4041375454,0.0004528007098
0.907,0.4039166226,0.4037336099,0.000453300603
0.908,0.4035131095,0.4033300781,0.0004538004966
0.909,0.4031099995,0.4029269496,0.0004543003904
0.91,0.4027072922,0.402524224,0.0004548002844
0.911,0.4023049872,0.402121901,0.0004553001787
0.912,0.4019030841,0.4017199801,0.0004558000732
0.913,0.4015015825,0.4013184609,0.000456299968
0.914,0.401100482,0.400917343,0.0004567998631
0.915,0.4006997822,0.4005166261,0.0004572997584
0.916,0.4002994828,0.4001163097,0.0004577996539
0.917,0.3998995832,0.3997163933,0.0004582995497
0.918,0.3995000831,0.3993168767,0.0004587994457
0.919,0.3991009821,0.3989177595,0.000459299342
0.92,0.3987022798,0.3985190411,0.0004597992386
0.921,0.3983039759,0.3981207212,0.0004602991353
0.922,0.3979060698,0.3977227995,0.0004607990324
0.923,0.3975085612,0.3973252755,0.0004612989297
0.924,0.3971114498,0.3969281488,0.0004617988272
0.925,0.396714735,0.3965314191,0.000462298725
0.926,0.3963184166,0.3961350859,0.000462798623
0.927,0.3959224941,0.3957391488,0.0004632985213
0.928,0.3955269672,0.3953436074,0.0004637984199
0.929,0.3951318353,0.3949484614,0.0004642983186
0.93,0.3947370982,0.3945537104,0.0004647982177
0.931,0.3943427555,0.3941593539,0.000465298117
0.932,0.3939488067,0.3937653915,0.0004657980165
0.933,0.3935552514,0.393371823,0.0004662979163
0.934,0.3931620893,0.3929786478,0.0004667978163
0.935,0.39276932,0.3925858655,0.0004672977166
0.936,0.3923769431,0.3921934759,0.0004677976171
0.937,0.3919849581,0.3918014784,0.0004682975179
0.938,0.3915933647,0.3914098728,0.000468797419
0.939,0.3912021626,0.3910186586,0.0004692973202
0.94,0.3908113512,0.3906278354,0.0004697972218
0.941,0.3904209303,0.3902374028,0.0004702971236
0.942,0.3900308994,0.3898473604,0.0004707970256
0.943,0.3896412581,0.3894577079,0.0004712969279
0.944,0.3892520061,0.3890684449,0.0004717968304
0.945,0.388863143,0.3886795709,0.0004722967332
